SALE TYPE,PROPERTY TYPE,CITY,zipcode,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,LATITUDE,LONGITUDE,num_school,school_rating_mean,Bayes_RatingSchool,crime_percentage
MLS Listing,Single Family Residential,Seattle,98115,1050000.0,2.0,1.5,Maple Leaf,750.0,5357.0,1932.0,1.0,1400.0,47.6959934,-122.3196987,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Townhouse,Seattle,98115,865000.0,2.0,2.0,Green Lake,1449.0,1078.0,2017.0,1.0,597.0,47.6813237,-122.3221835,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1350000.0,5.0,3.0,Windermere,2200.0,5350.0,1962.0,1.0,614.0,47.6726296,-122.2614128,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,999000.0,4.0,2.0,View Ridge,1540.0,5618.0,1953.0,1.0,649.0,47.6802996,-122.2847182,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,878000.0,2.0,1.0,Wedgwood,890.0,6120.0,1948.0,1.0,987.0,47.6925475,-122.2855679,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,664950.0,2.0,1.0,Wedgwood,860.0,10018.0,1952.0,1.0,773.0,47.6995775,-122.2885337,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Townhouse,Seattle,98115,680000.0,3.0,1.5,Roosevelt,1200.0,1261.0,2008.0,1.0,567.0,47.6846109,-122.3148607,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1950000.0,4.0,3.0,View Ridge,2840.0,5136.0,1968.0,1.0,687.0,47.6857362,-122.2674268,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,985000.0,3.0,2.0,Ravenna,1750.0,4275.0,1948.0,1.0,563.0,47.689076,-122.307668,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,749995.0,2.0,2.5,Ravenna,1280.0,1790.0,1994.0,1.0,586.0,47.6856582,-122.3021517,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1050000.0,3.0,3.0,Wedgwood,2260.0,8220.0,1964.0,1.0,465.0,47.6985276,-122.2863246,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1895000.0,2.0,2.5,Sand Point Country Club,3280.0,7011.0,1950.0,1.0,578.0,47.6838935,-122.2764377,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1100000.0,2.0,2.0,Wedgwood,1920.0,6120.0,1947.0,1.0,573.0,47.6906883,-122.2868453,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,900000.0,2.0,1.0,Maple Leaf,2000.0,2716.0,1929.0,2.0,450.0,47.6893683,-122.311916,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1190000.0,3.0,3.0,Maple Leaf,2100.0,5819.0,1961.0,2.0,567.0,47.6933514,-122.3259347,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,950000.0,3.0,2.5,Ravenna,1284.0,1249.0,2024.0,2.0,740.0,47.6794226,-122.303826,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1799950.0,3.0,3.5,Green Lake,2660.0,2996.0,2011.0,2.0,677.0,47.6741791,-122.3236346,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,4500000.0,5.0,5.5,Sand Point Country Club,4724.0,7200.0,2024.0,2.0,953.0,47.685319,-122.2755872,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1200000.0,5.0,2.0,Ravenna,2910.0,3600.0,1927.0,2.0,412.0,47.6814291,-122.3102759,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Townhouse,Seattle,98115,1029950.0,3.0,2.5,Roosevelt,1692.0,1700.0,2024.0,3.0,609.0,47.6832391,-122.311146,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,650000.0,3.0,1.0,Maple Leaf,970.0,6380.0,1970.0,3.0,670.0,47.6959465,-122.3086748,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,2250000.0,5.0,3.5,Maple Leaf,3270.0,5000.0,2014.0,4.0,688.0,47.6918346,-122.3148172,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1850000.0,5.0,3.0,Ravenna,3480.0,5000.0,1947.0,4.0,532.0,47.6753117,-122.2914474,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1295000.0,4.0,2.5,View Ridge,2160.0,6372.0,1953.0,5.0,600.0,47.6820527,-122.2784838,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1350000.0,4.0,2.0,Ravenna,2667.0,3672.0,1916.0,5.0,506.0,47.6780365,-122.3105689,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,2895000.0,4.0,3.0,View Ridge,3260.0,10046.0,1939.0,5.0,888.0,47.6808894,-122.2669284,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,2195000.0,4.0,3.0,Matthews Beach,3050.0,7212.0,2015.0,5.0,720.0,47.6999384,-122.2737927,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1140000.0,3.0,2.0,Ravenna,1720.0,6272.0,1958.0,5.0,663.0,47.6796205,-122.2992981,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1350000.0,4.0,2.0,View Ridge,2600.0,6650.0,1943.0,5.0,519.0,47.6767688,-122.2765915,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1225000.0,4.0,2.0,Bryant,1840.0,3800.0,1927.0,5.0,666.0,47.6800497,-122.2912324,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1385000.0,4.0,2.0,View Ridge,2520.0,5355.0,1951.0,5.0,550.0,47.6774297,-122.2830794,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,925000.0,3.0,1.0,Wedgwood,1340.0,7930.0,1928.0,5.0,690.0,47.6945612,-122.3009687,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1080000.0,4.0,3.0,Meadowbrook,1830.0,9971.0,1972.0,5.0,590.0,47.7003221,-122.2817018,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,850000.0,3.0,1.0,Roosevelt,1570.0,4480.0,1915.0,6.0,541.0,47.6748808,-122.3140577,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,895000.0,3.0,1.5,Wedgwood,2180.0,8515.0,1941.0,6.0,411.0,47.7004005,-122.3006624,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1085000.0,4.0,2.5,Maple Leaf,1660.0,5413.0,2019.0,6.0,654.0,47.6988724,-122.3066487,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,595000.0,1.0,2.0,Roosevelt,1610.0,1800.0,1918.0,6.0,370.0,47.6829634,-122.3200035,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1100000.0,3.0,2.0,Wedgwood,1680.0,6000.0,1942.0,6.0,655.0,47.6875669,-122.2934978,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1298880.0,4.0,2.5,Maple Leaf,1990.0,3810.0,1996.0,6.0,653.0,47.6907388,-122.3108126,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1200000.0,3.0,1.0,Hawthorne Hills,1030.0,6750.0,1948.0,6.0,1165.0,47.6725482,-122.2825235,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,878800.0,3.0,1.0,Wedgwood,1380.0,3105.0,1948.0,6.0,637.0,47.6907203,-122.2923779,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,872000.0,3.0,1.5,Roosevelt,2170.0,3800.0,1920.0,7.0,402.0,47.6839693,-122.3128677,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1100000.0,3.0,2.0,Bryant,2390.0,7691.0,1959.0,7.0,460.0,47.6756162,-122.2861203,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1175000.0,3.0,2.0,Bryant,2120.0,4000.0,1939.0,7.0,554.0,47.673725,-122.2899527,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,995000.0,3.0,2.5,Matthews Beach,1800.0,7200.0,1987.0,7.0,553.0,47.6994696,-122.2803228,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1995000.0,4.0,2.5,View Ridge,3250.0,6363.0,2004.0,7.0,614.0,47.6759352,-122.2708153,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1295000.0,3.0,1.0,View Ridge,3100.0,6150.0,1942.0,8.0,418.0,47.676343,-122.273317,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,925000.0,3.0,2.0,Maple Leaf,1520.0,5973.0,1959.0,8.0,609.0,47.6964406,-122.3264566,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,899999.0,3.0,1.0,Wedgwood,2290.0,7864.0,1941.0,8.0,393.0,47.697651,-122.2869235,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Townhouse,Seattle,98115,859000.0,2.0,2.0,Green Lake,1112.0,800.0,2019.0,8.0,772.0,47.6813314,-122.3235176,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,3695880.0,6.0,5.0,Wedgwood,4920.0,9524.0,2024.0,8.0,751.0,47.6940561,-122.2945357,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1685000.0,2.0,2.0,Sand Point Country Club,1960.0,7020.0,1950.0,8.0,860.0,47.6857973,-122.2761206,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1895000.0,4.0,3.5,Ravenna,2831.0,2636.0,2024.0,9.0,669.0,47.6794292,-122.303901,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1519950.0,5.0,2.5,View Ridge,2940.0,7150.0,1955.0,9.0,517.0,47.6845097,-122.2801906,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1298000.0,3.0,2.0,Ravenna,2670.0,4080.0,1911.0,10.0,486.0,47.6756625,-122.3084439,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,975000.0,2.0,1.0,Wedgwood,1310.0,6048.0,1946.0,12.0,744.0,47.6887517,-122.2897316,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,2700000.0,5.0,3.5,Sand Point Country Club,3240.0,7620.0,1950.0,12.0,833.0,47.6853369,-122.276195,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1595000.0,5.0,3.5,Matthews Beach,2840.0,6000.0,1993.0,13.0,562.0,47.6939743,-122.2757263,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,929900.0,4.0,3.0,Wedgwood,1770.0,6380.0,1948.0,13.0,525.0,47.6950293,-122.3035681,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,900000.0,4.0,2.0,Lake City,1880.0,9597.0,1948.0,13.0,479.0,47.697793,-122.2976471,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,997500.0,3.0,3.0,Wedgwood,2073.0,2252.0,1941.0,13.0,481.0,47.6918332,-122.2870552,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,882500.0,2.0,1.5,View Ridge,1143.0,1.0,2024.0,13.0,772.0,47.6854923,-122.2802193,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1825000.0,4.0,3.5,View Ridge,2486.0,1.0,2024.0,13.0,734.0,47.6854666,-122.2801441,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1250000.0,4.0,1.5,View Ridge,2255.0,6000.0,1943.0,14.0,554.0,47.6801009,-122.2751203,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,808000.0,2.0,1.0,Maple Leaf,1600.0,2850.0,1930.0,14.0,505.0,47.6863077,-122.3103064,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1250000.0,2.0,1.0,Wedgwood,1040.0,14966.0,1926.0,15.0,1202.0,47.6977792,-122.2952721,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1359000.0,4.0,3.5,Maple Leaf,2155.0,5106.0,2024.0,15.0,631.0,47.7001821,-122.3163404,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1180000.0,3.0,2.0,Ravenna,2530.0,5000.0,1955.0,15.0,466.0,47.6723666,-122.3003983,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,689000.0,1.0,1.0,Seattle,550.0,5770.0,1945.0,15.0,1253.0,47.6945529,-122.2740102,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,789900.0,3.0,2.5,Maple Leaf,1081.0,1571.0,2024.0,16.0,731.0,47.7005802,-122.3169481,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Condo/Co-op,Seattle,98115,749950.0,2.0,2.5,View Ridge,1200.0,1.0,2024.0,16.0,625.0,47.6855693,-122.2802212,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Condo/Co-op,Seattle,98115,799950.0,2.0,2.5,View Ridge,1200.0,1.0,2024.0,16.0,667.0,47.6854666,-122.2801441,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,768000.0,3.0,2.0,Wedgwood,1540.0,6380.0,1949.0,17.0,499.0,47.6955415,-122.3030305,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1798000.0,3.0,2.5,Ravenna,2650.0,7000.0,1959.0,17.0,678.0,47.67429,-122.3031377,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,779000.0,2.0,2.0,Maple Leaf,1037.0,5106.0,2024.0,18.0,751.0,47.7001518,-122.3162403,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Condo/Co-op,Seattle,98115,799950.0,2.0,2.0,Green Lake,1061.0,28526.0,2007.0,18.0,754.0,47.6790114,-122.3241266,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,950000.0,3.0,1.5,Roosevelt,1310.0,5000.0,1906.0,19.0,725.0,47.6821857,-122.3161584,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1799000.0,5.0,1.0,Green Lake,3020.0,4500.0,1921.0,20.0,596.0,47.6774271,-122.3248817,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,872500.0,2.0,1.0,Ravenna,1760.0,5320.0,1937.0,21.0,496.0,47.6857161,-122.3064521,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1100000.0,3.0,1.0,Roosevelt,2540.0,6000.0,1916.0,22.0,433.0,47.6796626,-122.3167371,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,660000.0,2.0,1.0,Maple Leaf,700.0,5263.0,1944.0,22.0,943.0,47.6990381,-122.3085778,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Condo/Co-op,Seattle,98115,499900.0,1.0,1.0,Green Lake,711.0,1.0,1998.0,22.0,703.0,47.6756973,-122.326096,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,649900.0,2.0,1.0,Maple Leaf,880.0,5406.0,1950.0,23.0,739.0,47.7001048,-122.3062335,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,945000.0,3.0,3.0,Maple Leaf,1640.0,4590.0,1924.0,24.0,576.0,47.6902237,-122.3211353,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,849950.0,2.0,2.0,Maple Leaf,1460.0,2787.0,1927.0,25.0,582.0,47.69873,-122.3142856,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1250000.0,3.0,2.5,Matthews Beach,2280.0,3600.0,2015.0,27.0,548.0,47.7004608,-122.2772544,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,3150000.0,12.0,10.5,Ravenna,5530.0,5843.0,2023.0,28.0,570.0,47.6769076,-122.3002994,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Townhouse,Seattle,98115,799999.0,2.0,2.0,Maple Leaf,1430.0,1127.0,2016.0,28.0,559.0,47.6986503,-122.3178112,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Townhouse,Seattle,98115,749000.0,2.0,2.0,Maple Leaf,1200.0,5106.0,2024.0,28.0,624.0,47.7001821,-122.3163404,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Condo/Co-op,Seattle,98115,319000.0,1.0,1.0,Northgate,630.0,35096.0,1982.0,29.0,506.0,47.6981293,-122.3281096,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1229000.0,3.0,3.0,Ravenna,1867.0,2521.0,2016.0,30.0,658.0,47.6846931,-122.3012507,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Townhouse,Seattle,98115,739950.0,3.0,2.0,Roosevelt,1070.0,660.0,2024.0,30.0,692.0,47.6832391,-122.311146,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Townhouse,Seattle,98115,895000.0,3.0,3.0,Green Lake,1450.0,780.0,2006.0,32.0,617.0,47.6785898,-122.3221502,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,2760000.0,5.0,5.0,Wedgwood,3460.0,5500.0,2024.0,34.0,798.0,47.6932794,-122.2926421,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Multi-Family (5+ Unit),Seattle,98115,4600000.0,21.0,21.0,Northgate,13700.0,11160.0,1969.0,36.0,336.0,47.6893331,-122.3233426,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1000000.0,3.0,2.5,Ravenna,1940.0,4095.0,1945.0,37.0,515.0,47.6741569,-122.3107739,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Townhouse,Seattle,98115,679950.0,2.0,2.0,Maple Leaf,1088.0,676.0,2023.0,38.0,625.0,47.6961824,-122.3173598,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Multi-Family (2-4 Unit),Seattle,98115,1525000.0,8.0,8.0,Green Lake,2540.0,1747.0,1910.0,38.0,600.0,47.6831073,-122.3278507,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Condo/Co-op,Seattle,98115,399000.0,2.0,2.0,Maple Leaf,1050.0,40144.0,1982.0,39.0,380.0,47.691434,-122.307431,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Condo/Co-op,Seattle,98115,749000.0,2.0,2.0,Maple Leaf,1200.0,5106.0,2024.0,44.0,624.0,47.7001742,-122.3161523,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1249950.0,3.0,2.0,Maple Leaf,1367.0,3480.0,2024.0,48.0,914.0,47.6883428,-122.3140688,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,924950.0,2.0,1.5,Maple Leaf,1078.0,3800.0,2024.0,52.0,858.0,47.6883087,-122.3140423,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,2800000.0,4.0,3.5,Wedgwood,2940.0,4080.0,2024.0,59.0,952.0,47.6853367,-122.3011398,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,570000.0,3.0,2.0,Maple Leaf,1150.0,3120.0,1923.0,61.0,496.0,47.6943858,-122.3066681,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,2399999.0,5.0,5.0,Wedgwood,3422.0,5200.0,2024.0,62.0,701.0,47.6928561,-122.2927354,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1085000.0,2.0,2.0,View Ridge,1550.0,4600.0,1937.0,63.0,700.0,47.6796473,-122.28965,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Townhouse,Seattle,98115,669950.0,2.0,2.0,Maple Leaf,1086.0,1186.0,2023.0,63.0,617.0,47.6962221,-122.3173426,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1450000.0,3.0,4.0,View Ridge,4937.0,10450.0,1945.0,68.0,294.0,47.6832441,-122.2656757,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,949950.0,2.0,1.5,Maple Leaf,1102.0,3480.0,2024.0,69.0,862.0,47.6883802,-122.3138016,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,794950.0,2.0,1.0,Maple Leaf,816.0,3480.0,2024.0,69.0,974.0,47.6883428,-122.3140688,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Townhouse,Seattle,98115,689000.0,2.0,2.0,Maple Leaf,1108.0,4662.0,2024.0,70.0,622.0,47.6925158,-122.3070589,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,799000.0,2.0,1.0,Green Lake,740.0,3000.0,1919.0,70.0,1080.0,47.6721277,-122.3275612,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,1700000.0,5.0,3.5,Matthews Beach,3674.0,14400.0,1974.0,103.0,463.0,47.6980155,-122.2781152,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1350000.0,3.0,3.0,Maple Leaf,2570.0,4900.0,2002.0,113.0,525.0,47.6812816,-122.3195927,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98115,1170000.0,3.0,2.0,Green Lake,1980.0,5420.0,1900.0,278.0,591.0,47.6861525,-122.3266194,11,4.363636363636363,4.129580988117573,32.44
PAST SALE,Single Family Residential,Seattle,98115,5999900.0,7.0,5.5,Windermere,7700.0,74487.0,1907.0,334.0,779.0,47.6723604,-122.2539527,11,4.363636363636363,4.129580988117573,32.44
MLS Listing,Single Family Residential,Seattle,98116,1595000.0,3.0,2.5,North Admiral,2407.0,3004.0,2013.0,1.0,663.0,47.5792366,-122.3922843,5,4.8,4.21596831352929,33.61
PAST SALE,Single Family Residential,Seattle,98116,799000.0,2.0,2.0,Belvidere,1550.0,4367.0,1917.0,5.0,515.0,47.5735181,-122.381663,5,4.8,4.21596831352929,33.61
MLS Listing,Single Family Residential,Seattle,98116,1250000.0,5.0,2.5,Genesee,2150.0,7112.0,1950.0,21.0,581.0,47.5686644,-122.3951315,5,4.8,4.21596831352929,33.61
PAST SALE,Townhouse,Seattle,98116,725000.0,2.0,2.0,Genesee,1097.0,1700.0,2024.0,1.0,661.0,47.5678428,-122.3978669,5,4.8,4.21596831352929,33.61
MLS Listing,Townhouse,Seattle,98116,999995.0,3.0,2.0,Alki,1775.0,113.0,2016.0,1.0,563.0,47.5767047,-122.4084069,5,4.8,4.21596831352929,33.61
MLS Listing,Single Family Residential,Seattle,98116,975000.0,4.0,2.0,Alaska Junction,1840.0,4600.0,1981.0,1.0,530.0,47.5650402,-122.3925164,5,4.8,4.21596831352929,33.61
MLS Listing,Single Family Residential,Seattle,98116,625000.0,2.0,1.0,Admiral,1290.0,3440.0,1925.0,1.0,484.0,47.5757778,-122.3819269,5,4.8,4.21596831352929,33.61
MLS Listing,Single Family Residential,Seattle,98116,759950.0,3.0,2.0,Alki,1113.0,485.0,2024.0,1.0,683.0,47.576653,-122.4110612,5,4.8,4.21596831352929,33.61
MLS Listing,Townhouse,Seattle,98116,1099950.0,3.0,2.5,Alki,1709.0,1191.0,2024.0,1.0,644.0,47.576656,-122.4110474,5,4.8,4.21596831352929,33.61
MLS Listing,Single Family Residential,Seattle,98116,1915000.0,4.0,3.5,Belvidere,3540.0,4888.0,2003.0,1.0,541.0,47.5686424,-122.3844997,5,4.8,4.21596831352929,33.61
MLS Listing,Single Family Residential,Seattle,98116,1595000.0,5.0,2.5,Genesee,2760.0,5375.0,2007.0,1.0,578.0,47.5596755,-122.3932446,5,4.8,4.21596831352929,33.61
PAST SALE,Townhouse,Seattle,98116,1099950.0,3.0,3.5,North Admiral,1892.0,1351.0,2024.0,1.0,581.0,47.5897979,-122.387866,5,4.8,4.21596831352929,33.61
MLS Listing,Single Family Residential,Seattle,98116,3598000.0,4.0,3.5,North Admiral,3590.0,16146.0,1932.0,2.0,1002.0,47.5932652,-122.3881229,5,4.8,4.21596831352929,33.61
MLS Listing,Single Family Residential,Seattle,98116,1535000.0,5.0,3.0,Alki,2960.0,4680.0,1965.0,2.0,519.0,47.575016,-122.4091605,5,4.8,4.21596831352929,33.61
PAST SALE,Townhouse,Seattle,98116,938000.0,3.0,2.5,Admiral,1900.0,1280.0,2008.0,4.0,494.0,47.589009,-122.386522,5,4.8,4.21596831352929,33.61
PAST SALE,Single Family Residential,Seattle,98116,775000.0,2.0,1.5,Genesee,1600.0,5700.0,1951.0,4.0,484.0,47.569908,-122.3924147,5,4.8,4.21596831352929,33.61
PAST SALE,Townhouse,Seattle,98116,800000.0,3.0,2.5,Alki,1330.0,1210.0,2005.0,4.0,602.0,47.5770417,-122.4099066,5,4.8,4.21596831352929,33.61
PAST SALE,Single Family Residential,Seattle,98116,969000.0,3.0,2.0,West Seattle,2660.0,3600.0,1926.0,5.0,364.0,47.5805476,-122.3814938,5,4.8,4.21596831352929,33.61
PAST SALE,Single Family Residential,Seattle,98116,1075000.0,4.0,3.0,Genesee,2030.0,2928.0,1941.0,5.0,530.0,47.5694255,-122.384459,5,4.8,4.21596831352929,33.61
PAST SALE,Townhouse,Seattle,98116,1220000.0,4.0,3.5,Admiral,1925.0,1815.0,2021.0,5.0,634.0,47.5809337,-122.388809,5,4.8,4.21596831352929,33.61
PAST SALE,Single Family Residential,Seattle,98116,930000.0,3.0,2.0,Genesee,1760.0,9200.0,1948.0,5.0,528.0,47.5682627,-122.3972154,5,4.8,4.21596831352929,33.61
PAST SALE,Townhouse,Seattle,98116,850000.0,3.0,2.5,Admiral,1870.0,1266.0,2008.0,5.0,455.0,47.5731496,-122.3870461,5,4.8,4.21596831352929,33.61
